demand_lag1,demand_lag2,rolling_mean3,visit_count,stok_prev,AMC,sigma_bln,ADI,CV2,bulan,ABC_enc,VEN_enc,kategori_enc,demand_winsor,obat,periode,split
10.0,10.0,10.0,263,185.0,7.08,15.06,3.6667,0.8408,12,0,1,0,10.0,SALBUTAMOL 2 MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,3.6666666666666665,0.0,2.2857,0.0,1,0,0,3,11.0,SANADRYL DMP 120 ML,2025-01,train
11.0,0.0,11.0,541,1.0,3.6666666666666665,0.0,2.2857,0.0,2,0,0,3,6.0,SANADRYL DMP 120 ML,2025-02,train
6.0,11.0,8.5,521,1.0,3.6666666666666665,0.0,2.2857,0.0,3,0,0,3,0.0,SANADRYL DMP 120 ML,2025-03,train
0.0,6.0,5.666666666666667,417,1.0,3.6666666666666665,0.0,2.2857,0.0,4,0,0,3,0.0,SANADRYL DMP 120 ML,2025-04,train
0.0,0.0,2.0,389,1.0,3.6666666666666665,0.0,2.2857,0.0,5,0,0,3,0.0,SANADRYL DMP 120 ML,2025-05,train
0.0,0.0,0.0,274,6.0,3.6666666666666665,0.0,2.2857,0.0,6,0,0,3,6.0,SANADRYL DMP 120 ML,2025-06,train
6.0,0.0,2.0,351,6.0,3.6666666666666665,0.0,2.2857,0.0,7,0,0,3,6.0,SANADRYL DMP 120 ML,2025-07,train
6.0,6.0,4.0,450,6.0,3.6666666666666665,0.0,2.2857,0.0,8,0,0,3,7.0,SANADRYL DMP 120 ML,2025-08,train
7.0,6.0,6.333333333333333,646,6.0,3.6666666666666665,0.0,2.2857,0.0,9,0,0,3,7.0,SANADRYL DMP 120 ML,2025-09,train
7.0,7.0,6.666666666666667,1097,3.0,3.6666666666666665,0.0,2.2857,0.0,10,0,0,3,1.0,SANADRYL DMP 120 ML,2025-10,train
1.0,7.0,5.0,102,7.0,3.6666666666666665,0.0,2.2857,0.0,11,0,0,3,0.0,SANADRYL DMP 120 ML,2025-11,validation
0.0,1.0,2.6666666666666665,263,7.0,3.6666666666666665,0.0,2.2857,0.0,12,0,0,3,0.0,SANADRYL DMP 120 ML,2025-12,test
0.0,0.0,0.0,346,0.0,68.75,68.26,2.1,0.8204,1,1,0,2,20.0,SANGOBION KAPSUL,2025-01,train
20.0,0.0,20.0,541,435.0,68.75,68.26,2.1,0.8204,2,1,0,2,56.0,SANGOBION KAPSUL,2025-02,train
56.0,20.0,38.0,521,464.0,68.75,68.26,2.1,0.8204,3,1,0,2,0.0,SANGOBION KAPSUL,2025-03,train
0.0,56.0,25.333333333333332,417,155.0,68.75,68.26,2.1,0.8204,4,1,0,2,86.0,SANGOBION KAPSUL,2025-04,train
86.0,0.0,47.333333333333336,389,69.0,68.75,68.26,2.1,0.8204,5,1,0,2,90.0,SANGOBION KAPSUL,2025-05,train
90.0,86.0,58.666666666666664,274,479.0,68.75,68.26,2.1,0.8204,6,1,0,2,70.0,SANGOBION KAPSUL,2025-06,train
70.0,90.0,82.0,351,659.0,68.75,68.26,2.1,0.8204,7,1,0,2,34.0,SANGOBION KAPSUL,2025-07,train
34.0,70.0,64.66666666666667,450,625.0,68.75,68.26,2.1,0.8204,8,1,0,2,50.0,SANGOBION KAPSUL,2025-08,train
50.0,34.0,51.333333333333336,646,575.0,68.75,68.26,2.1,0.8204,9,1,0,2,55.0,SANGOBION KAPSUL,2025-09,train
55.0,50.0,46.333333333333336,1097,520.0,68.75,68.26,2.1,0.8204,10,1,0,2,56.0,SANGOBION KAPSUL,2025-10,train
56.0,55.0,53.666666666666664,102,464.0,68.75,68.26,2.1,0.8204,11,1,0,2,46.0,SANGOBION KAPSUL,2025-11,validation
46.0,56.0,52.333333333333336,263,464.0,68.75,68.26,2.1,0.8204,12,1,0,2,35.0,SANGOBION KAPSUL,2025-12,test
0.0,0.0,0.0,346,0.0,2.0,1.78,2.1429,0.1944,1,0,1,1,0.0,SANMOL FORTE SIRUP,2025-01,train
0.0,0.0,0.0,541,7.0,2.0,1.78,2.1429,0.1944,2,0,1,1,3.0,SANMOL FORTE SIRUP,2025-02,train
3.0,0.0,1.5,521,7.0,2.0,1.78,2.1429,0.1944,3,0,1,1,1.0,SANMOL FORTE SIRUP,2025-03,train
1.0,3.0,1.3333333333333333,417,7.0,2.0,1.78,2.1429,0.1944,4,0,1,1,2.0,SANMOL FORTE SIRUP,2025-04,train
2.0,1.0,2.0,389,5.0,2.0,1.78,2.1429,0.1944,5,0,1,1,5.0,SANMOL FORTE SIRUP,2025-05,train
5.0,2.0,2.6666666666666665,274,5.0,2.0,1.78,2.1429,0.1944,6,0,1,1,3.0,SANMOL FORTE SIRUP,2025-06,train
3.0,5.0,3.3333333333333335,351,12.0,2.0,1.78,2.1429,0.1944,7,0,1,1,4.0,SANMOL FORTE SIRUP,2025-07,train
4.0,3.0,4.0,450,12.0,2.0,1.78,2.1429,0.1944,8,0,1,1,5.0,SANMOL FORTE SIRUP,2025-08,train
5.0,4.0,4.0,646,6.0,2.0,1.78,2.1429,0.1944,9,0,1,1,3.0,SANMOL FORTE SIRUP,2025-09,train
3.0,5.0,4.0,1097,3.0,2.0,1.78,2.1429,0.1944,10,0,1,1,3.0,SANMOL FORTE SIRUP,2025-10,train
3.0,3.0,3.6666666666666665,102,3.0,2.0,1.78,2.1429,0.1944,11,0,1,1,0.0,SANMOL FORTE SIRUP,2025-11,validation
0.0,3.0,2.0,263,3.0,2.0,1.78,2.1429,0.1944,12,0,1,1,0.0,SANMOL FORTE SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,1.0,1.0,12.0,0.0,1,0,1,0,0.0,SANMOL SIRUP,2025-01,train
0.0,0.0,0.0,541,1.0,1.0,1.0,12.0,0.0,2,0,1,0,0.0,SANMOL SIRUP,2025-02,train
0.0,0.0,0.0,521,1.0,1.0,1.0,12.0,0.0,3,0,1,0,0.0,SANMOL SIRUP,2025-03,train
0.0,0.0,0.0,417,1.0,1.0,1.0,12.0,0.0,4,0,1,0,0.0,SANMOL SIRUP,2025-04,train
0.0,0.0,0.0,389,1.0,1.0,1.0,12.0,0.0,5,0,1,0,0.0,SANMOL SIRUP,2025-05,train
0.0,0.0,0.0,274,1.0,1.0,1.0,12.0,0.0,6,0,1,0,0.0,SANMOL SIRUP,2025-06,train
0.0,0.0,0.0,351,1.0,1.0,1.0,12.0,0.0,7,0,1,0,0.0,SANMOL SIRUP,2025-07,train
0.0,0.0,0.0,450,1.0,1.0,1.0,12.0,0.0,8,0,1,0,0.0,SANMOL SIRUP,2025-08,train
0.0,0.0,0.0,646,1.0,1.0,1.0,12.0,0.0,9,0,1,0,0.0,SANMOL SIRUP,2025-09,train
0.0,0.0,0.0,1097,1.0,1.0,1.0,12.0,0.0,10,0,1,0,0.0,SANMOL SIRUP,2025-10,train
0.0,0.0,0.0,102,1.0,1.0,1.0,12.0,0.0,11,0,1,0,0.0,SANMOL SIRUP,2025-11,validation
0.0,0.0,0.0,263,1.0,1.0,1.0,12.0,0.0,12,0,1,0,0.0,SANMOL SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,0.58,1.19,3.5,0.2857,1,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-01,train
0.0,0.0,0.0,541,8.0,0.58,1.19,3.5,0.2857,2,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-02,train
0.0,0.0,0.0,521,8.0,0.58,1.19,3.5,0.2857,3,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-03,train
0.0,0.0,0.0,417,8.0,0.58,1.19,3.5,0.2857,4,0,1,1,2.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-04,train
2.0,0.0,0.6666666666666666,389,8.0,0.58,1.19,3.5,0.2857,5,0,1,1,3.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-05,train
3.0,2.0,1.6666666666666667,274,8.0,0.58,1.19,3.5,0.2857,6,0,1,1,4.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-06,train
4.0,3.0,3.0,351,4.0,0.58,1.19,3.5,0.2857,7,0,1,1,3.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-07,train
3.0,4.0,3.3333333333333335,450,4.0,0.58,1.19,3.5,0.2857,8,0,1,1,2.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-08,train
2.0,3.0,3.0,646,4.0,0.58,1.19,3.5,0.2857,9,0,1,1,1.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-09,train
1.0,2.0,2.0,1097,2.0,0.58,1.19,3.5,0.2857,10,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-10,train
0.0,1.0,1.0,102,2.0,0.58,1.19,3.5,0.2857,11,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-11,validation
0.0,0.0,0.3333333333333333,263,2.0,0.58,1.19,3.5,0.2857,12,0,1,1,0.0,SCABICID (PERMEHETRIN 5%) CREAM 10G,2025-12,test
0.0,0.0,0.0,346,0.0,0.08,0.28,12.0,0.0,1,0,1,0,1.0,SCABIMITE SALEB 10G,2025-01,train
1.0,0.0,1.0,541,0.0,0.08,0.28,12.0,0.0,2,0,1,0,1.0,SCABIMITE SALEB 10G,2025-02,train
1.0,1.0,1.0,521,0.0,0.08,0.28,12.0,0.0,3,0,1,0,0.0,SCABIMITE SALEB 10G,2025-03,train
0.0,1.0,0.6666666666666666,417,0.0,0.08,0.28,12.0,0.0,4,0,1,0,0.0,SCABIMITE SALEB 10G,2025-04,train
0.0,0.0,0.3333333333333333,389,0.0,0.08,0.28,12.0,0.0,5,0,1,0,0.0,SCABIMITE SALEB 10G,2025-05,train
0.0,0.0,0.0,274,0.0,0.08,0.28,12.0,0.0,6,0,1,0,0.0,SCABIMITE SALEB 10G,2025-06,train
0.0,0.0,0.0,351,0.0,0.08,0.28,12.0,0.0,7,0,1,0,0.0,SCABIMITE SALEB 10G,2025-07,train
0.0,0.0,0.0,450,0.0,0.08,0.28,12.0,0.0,8,0,1,0,0.0,SCABIMITE SALEB 10G,2025-08,train
0.0,0.0,0.0,646,0.0,0.08,0.28,12.0,0.0,9,0,1,0,0.0,SCABIMITE SALEB 10G,2025-09,train
0.0,0.0,0.0,1097,0.0,0.08,0.28,12.0,0.0,10,0,1,0,0.0,SCABIMITE SALEB 10G,2025-10,train
0.0,0.0,0.0,102,0.0,0.08,0.28,12.0,0.0,11,0,1,0,0.0,SCABIMITE SALEB 10G,2025-11,validation
0.0,0.0,0.0,263,0.0,0.08,0.28,12.0,0.0,12,0,1,0,0.0,SCABIMITE SALEB 10G,2025-12,test
0.0,0.0,0.0,346,0.0,210.25,201.36,2.0,0.9172,1,2,1,2,330.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-01,train
330.0,0.0,330.0,541,1834.0,210.25,201.36,2.0,0.9172,2,2,1,2,100.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-02,train
100.0,330.0,215.0,521,742.0,210.25,201.36,2.0,0.9172,3,2,1,2,510.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-03,train
510.0,100.0,313.3333333333333,417,628.0,210.25,201.36,2.0,0.9172,4,2,1,2,221.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-04,train
221.0,510.0,277.0,389,1407.0,210.25,201.36,2.0,0.9172,5,2,1,2,240.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-05,train
240.0,221.0,323.6666666666667,274,1167.0,210.25,201.36,2.0,0.9172,6,2,1,2,25.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-06,train
25.0,240.0,162.0,351,1142.0,210.25,201.36,2.0,0.9172,7,2,1,2,70.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-07,train
70.0,25.0,111.66666666666667,450,1072.0,210.25,201.36,2.0,0.9172,8,2,1,2,50.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-08,train
50.0,70.0,48.333333333333336,646,1022.0,210.25,201.36,2.0,0.9172,9,2,1,2,180.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-09,train
180.0,50.0,100.0,1097,842.0,210.25,201.36,2.0,0.9172,10,2,1,2,100.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-10,train
100.0,180.0,110.0,102,742.0,210.25,201.36,2.0,0.9172,11,2,1,2,61.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-11,validation
61.0,100.0,113.66666666666667,263,742.0,210.25,201.36,2.0,0.9172,12,2,1,2,22.0,SCOPMA PLUS (HYOSCINE + PARASETAMOL) TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,82.5,161.7,2.0,0.4525,1,1,0,1,380.0,SELCOM C TABLET,2025-01,train
380.0,0.0,380.0,541,445.0,82.5,161.7,2.0,0.4525,2,1,0,1,198.0,SELCOM C TABLET,2025-02,train
198.0,380.0,289.0,521,445.0,82.5,161.7,2.0,0.4525,3,1,0,1,15.0,SELCOM C TABLET,2025-03,train
15.0,198.0,197.66666666666666,417,445.0,82.5,161.7,2.0,0.4525,4,1,0,1,0.0,SELCOM C TABLET,2025-04,train
0.0,15.0,71.0,389,445.0,82.5,161.7,2.0,0.4525,5,1,0,1,0.0,SELCOM C TABLET,2025-05,train
0.0,0.0,5.0,274,445.0,82.5,161.7,2.0,0.4525,6,1,0,1,0.0,SELCOM C TABLET,2025-06,train
0.0,0.0,0.0,351,445.0,82.5,161.7,2.0,0.4525,7,1,0,1,0.0,SELCOM C TABLET,2025-07,train
0.0,0.0,0.0,450,445.0,82.5,161.7,2.0,0.4525,8,1,0,1,0.0,SELCOM C TABLET,2025-08,train
0.0,0.0,0.0,646,445.0,82.5,161.7,2.0,0.4525,9,1,0,1,0.0,SELCOM C TABLET,2025-09,train
0.0,0.0,0.0,1097,445.0,82.5,161.7,2.0,0.4525,10,1,0,1,0.0,SELCOM C TABLET,2025-10,train
0.0,0.0,0.0,102,445.0,82.5,161.7,2.0,0.4525,11,1,0,1,0.0,SELCOM C TABLET,2025-11,validation
0.0,0.0,0.0,263,445.0,82.5,161.7,2.0,0.4525,12,1,0,1,0.0,SELCOM C TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,0.17,0.55,12.0,0.0,1,0,1,0,0.0,SILADEX BIRU SIRUP,2025-01,train
0.0,0.0,0.0,541,2.0,0.17,0.55,12.0,0.0,2,0,1,0,1.0,SILADEX BIRU SIRUP,2025-02,train
1.0,0.0,0.5,521,2.0,0.17,0.55,12.0,0.0,3,0,1,0,2.0,SILADEX BIRU SIRUP,2025-03,train
2.0,1.0,1.0,417,2.0,0.17,0.55,12.0,0.0,4,0,1,0,0.0,SILADEX BIRU SIRUP,2025-04,train
0.0,2.0,1.0,389,2.0,0.17,0.55,12.0,0.0,5,0,1,0,0.0,SILADEX BIRU SIRUP,2025-05,train
0.0,0.0,0.6666666666666666,274,2.0,0.17,0.55,12.0,0.0,6,0,1,0,0.0,SILADEX BIRU SIRUP,2025-06,train
0.0,0.0,0.0,351,2.0,0.17,0.55,12.0,0.0,7,0,1,0,0.0,SILADEX BIRU SIRUP,2025-07,train
0.0,0.0,0.0,450,2.0,0.17,0.55,12.0,0.0,8,0,1,0,0.0,SILADEX BIRU SIRUP,2025-08,train
0.0,0.0,0.0,646,2.0,0.17,0.55,12.0,0.0,9,0,1,0,0.0,SILADEX BIRU SIRUP,2025-09,train
0.0,0.0,0.0,1097,2.0,0.17,0.55,12.0,0.0,10,0,1,0,0.0,SILADEX BIRU SIRUP,2025-10,train
0.0,0.0,0.0,102,2.0,0.17,0.55,12.0,0.0,11,0,1,0,0.0,SILADEX BIRU SIRUP,2025-11,validation
0.0,0.0,0.0,263,2.0,0.17,0.55,12.0,0.0,12,0,1,0,0.0,SILADEX BIRU SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,0.91,2.87,12.0,0.0,1,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-01,train
0.0,0.0,0.0,541,290.0,0.91,2.87,12.0,0.0,2,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-02,train
0.0,0.0,0.0,521,290.0,0.91,2.87,12.0,0.0,3,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-03,train
0.0,0.0,0.0,417,290.0,0.91,2.87,12.0,0.0,4,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-04,train
0.0,0.0,0.0,389,290.0,0.91,2.87,12.0,0.0,5,0,2,0,10.0,SIMVASTATIN 10 MG TABLET,2025-05,train
10.0,0.0,3.3333333333333335,274,290.0,0.91,2.87,12.0,0.0,6,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-06,train
0.0,10.0,3.3333333333333335,351,290.0,0.91,2.87,12.0,0.0,7,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-07,train
0.0,0.0,3.3333333333333335,450,290.0,0.91,2.87,12.0,0.0,8,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-08,train
0.0,0.0,0.0,646,290.0,0.91,2.87,12.0,0.0,9,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-09,train
0.0,0.0,0.0,1097,290.0,0.91,2.87,12.0,0.0,10,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-10,train
0.0,0.0,0.0,102,290.0,0.91,2.87,12.0,0.0,11,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-11,validation
0.0,0.0,0.0,263,290.0,0.91,2.87,12.0,0.0,12,0,2,0,0.0,SIMVASTATIN 10 MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,2.5,5.95,6.0,0.1111,1,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-01,train
0.0,0.0,0.0,541,270.0,2.5,5.95,6.0,0.1111,2,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-02,train
0.0,0.0,0.0,521,270.0,2.5,5.95,6.0,0.1111,3,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-03,train
0.0,0.0,0.0,417,270.0,2.5,5.95,6.0,0.1111,4,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-04,train
0.0,0.0,0.0,389,270.0,2.5,5.95,6.0,0.1111,5,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-05,train
0.0,0.0,0.0,274,270.0,2.5,5.95,6.0,0.1111,6,0,2,1,0.0,SIMVASTATIN 20 MG TABLET,2025-06,train
0.0,0.0,0.0,351,270.0,2.5,5.95,6.0,0.1111,7,0,2,1,20.0,SIMVASTATIN 20 MG TABLET,2025-07,train
20.0,0.0,6.666666666666667,450,270.0,2.5,5.95,6.0,0.1111,8,0,2,1,18.0,SIMVASTATIN 20 MG TABLET,2025-08,train
18.0,20.0,12.666666666666666,646,270.0,2.5,5.95,6.0,0.1111,9,0,2,1,16.0,SIMVASTATIN 20 MG TABLET,2025-09,train
16.0,18.0,18.0,1097,270.0,2.5,5.95,6.0,0.1111,10,0,2,1,14.0,SIMVASTATIN 20 MG TABLET,2025-10,train
14.0,16.0,16.0,102,270.0,2.5,5.95,6.0,0.1111,11,0,2,1,12.0,SIMVASTATIN 20 MG TABLET,2025-11,validation
12.0,14.0,14.0,263,270.0,2.5,5.95,6.0,0.1111,12,0,2,1,10.0,SIMVASTATIN 20 MG TABLET,2025-12,test
0.0,0.0,0.0,346,0.0,4.17,9.32,8.0,0.0,1,0,0,1,0.0,STIK ASAM URAT,2025-01,train
0.0,0.0,0.0,541,75.0,4.17,9.32,8.0,0.0,2,0,0,1,0.0,STIK ASAM URAT,2025-02,train
0.0,0.0,0.0,521,75.0,4.17,9.32,8.0,0.0,3,0,0,1,0.0,STIK ASAM URAT,2025-03,train
0.0,0.0,0.0,417,75.0,4.17,9.32,8.0,0.0,4,0,0,1,25.0,STIK ASAM URAT,2025-04,train
25.0,0.0,8.333333333333334,389,75.0,4.17,9.32,8.0,0.0,5,0,0,1,21.0,STIK ASAM URAT,2025-05,train
21.0,25.0,15.333333333333334,274,75.0,4.17,9.32,8.0,0.0,6,0,0,1,17.0,STIK ASAM URAT,2025-06,train
17.0,21.0,21.0,351,75.0,4.17,9.32,8.0,0.0,7,0,0,1,12.0,STIK ASAM URAT,2025-07,train
12.0,17.0,16.666666666666668,450,75.0,4.17,9.32,8.0,0.0,8,0,0,1,8.0,STIK ASAM URAT,2025-08,train
8.0,12.0,12.333333333333334,646,75.0,4.17,9.32,8.0,0.0,9,0,0,1,4.0,STIK ASAM URAT,2025-09,train
4.0,8.0,8.0,1097,75.0,4.17,9.32,8.0,0.0,10,0,0,1,0.0,STIK ASAM URAT,2025-10,train
0.0,4.0,4.0,102,75.0,4.17,9.32,8.0,0.0,11,0,0,1,0.0,STIK ASAM URAT,2025-11,validation
0.0,0.0,1.3333333333333333,263,75.0,4.17,9.32,8.0,0.0,12,0,0,1,0.0,STIK ASAM URAT,2025-12,test
0.0,0.0,0.0,346,0.0,3.33,7.45,8.0,0.0,1,0,0,1,0.0,STIK CHOLESTROL,2025-01,train
0.0,0.0,0.0,541,30.0,3.33,7.45,8.0,0.0,2,0,0,1,0.0,STIK CHOLESTROL,2025-02,train
0.0,0.0,0.0,521,30.0,3.33,7.45,8.0,0.0,3,0,0,1,0.0,STIK CHOLESTROL,2025-03,train
0.0,0.0,0.0,417,30.0,3.33,7.45,8.0,0.0,4,0,0,1,20.0,STIK CHOLESTROL,2025-04,train
20.0,0.0,6.666666666666667,389,30.0,3.33,7.45,8.0,0.0,5,0,0,1,17.0,STIK CHOLESTROL,2025-05,train
17.0,20.0,12.333333333333334,274,30.0,3.33,7.45,8.0,0.0,6,0,0,1,13.0,STIK CHOLESTROL,2025-06,train
13.0,17.0,16.666666666666668,351,30.0,3.33,7.45,8.0,0.0,7,0,0,1,10.0,STIK CHOLESTROL,2025-07,train
10.0,13.0,13.333333333333334,450,30.0,3.33,7.45,8.0,0.0,8,0,0,1,7.0,STIK CHOLESTROL,2025-08,train
7.0,10.0,10.0,646,30.0,3.33,7.45,8.0,0.0,9,0,0,1,3.0,STIK CHOLESTROL,2025-09,train
3.0,7.0,6.666666666666667,1097,30.0,3.33,7.45,8.0,0.0,10,0,0,1,0.0,STIK CHOLESTROL,2025-10,train
0.0,3.0,3.3333333333333335,102,30.0,3.33,7.45,8.0,0.0,11,0,0,1,0.0,STIK CHOLESTROL,2025-11,validation
0.0,0.0,1.0,263,30.0,3.33,7.45,8.0,0.0,12,0,0,1,0.0,STIK CHOLESTROL,2025-12,test
0.0,0.0,0.0,346,0.0,1.78,3.15,2.0,0.8438,1,0,1,0,1.0,SUCRALFATE SIRUP,2025-01,train
1.0,0.0,1.0,541,15.0,1.78,3.15,2.0,0.8438,2,0,1,0,2.0,SUCRALFATE SIRUP,2025-02,train
2.0,1.0,1.5,521,15.0,1.78,3.15,2.0,0.8438,3,0,1,0,4.0,SUCRALFATE SIRUP,2025-03,train
4.0,2.0,2.3333333333333335,417,10.0,1.78,3.15,2.0,0.8438,4,0,1,0,10.0,SUCRALFATE SIRUP,2025-04,train
10.0,4.0,5.333333333333333,389,10.0,1.78,3.15,2.0,0.8438,5,0,1,0,0.0,SUCRALFATE SIRUP,2025-05,train
0.0,10.0,4.666666666666667,274,10.0,1.78,3.15,2.0,0.8438,6,0,1,0,0.0,SUCRALFATE SIRUP,2025-06,train
0.0,0.0,3.3333333333333335,351,10.0,1.78,3.15,2.0,0.8438,7,0,1,0,0.0,SUCRALFATE SIRUP,2025-07,train
0.0,0.0,0.0,450,10.0,1.78,3.15,2.0,0.8438,8,0,1,0,0.0,SUCRALFATE SIRUP,2025-08,train
0.0,0.0,0.0,646,10.0,1.78,3.15,2.0,0.8438,9,0,1,0,0.0,SUCRALFATE SIRUP,2025-09,train
0.0,0.0,0.0,1097,10.0,1.78,3.15,2.0,0.8438,10,0,1,0,0.0,SUCRALFATE SIRUP,2025-10,train
0.0,0.0,0.0,102,10.0,1.78,3.15,2.0,0.8438,11,0,1,0,0.0,SUCRALFATE SIRUP,2025-11,validation
0.0,0.0,0.0,263,10.0,1.78,3.15,2.0,0.8438,12,0,1,0,0.0,SUCRALFATE SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,0.17,0.55,12.0,0.0,1,0,0,0,0.0,TEMPRA SIRUP,2025-01,train
0.0,0.0,0.0,541,0.0,0.17,0.55,12.0,0.0,2,0,0,0,0.0,TEMPRA SIRUP,2025-02,train
0.0,0.0,0.0,521,0.0,0.17,0.55,12.0,0.0,3,0,0,0,0.0,TEMPRA SIRUP,2025-03,train
0.0,0.0,0.0,417,0.0,0.17,0.55,12.0,0.0,4,0,0,0,0.0,TEMPRA SIRUP,2025-04,train
0.0,0.0,0.0,389,0.0,0.17,0.55,12.0,0.0,5,0,0,0,0.0,TEMPRA SIRUP,2025-05,train
0.0,0.0,0.0,274,0.0,0.17,0.55,12.0,0.0,6,0,0,0,2.0,TEMPRA SIRUP,2025-06,train
2.0,0.0,0.6666666666666666,351,0.0,0.17,0.55,12.0,0.0,7,0,0,0,2.0,TEMPRA SIRUP,2025-07,train
2.0,2.0,1.3333333333333333,450,0.0,0.17,0.55,12.0,0.0,8,0,0,0,1.0,TEMPRA SIRUP,2025-08,train
1.0,2.0,1.6666666666666667,646,0.0,0.17,0.55,12.0,0.0,9,0,0,0,0.0,TEMPRA SIRUP,2025-09,train
0.0,1.0,1.0,1097,0.0,0.17,0.55,12.0,0.0,10,0,0,0,0.0,TEMPRA SIRUP,2025-10,train
0.0,0.0,0.3333333333333333,102,0.0,0.17,0.55,12.0,0.0,11,0,0,0,0.0,TEMPRA SIRUP,2025-11,validation
0.0,0.0,0.0,263,0.0,0.17,0.55,12.0,0.0,12,0,0,0,0.0,TEMPRA SIRUP,2025-12,test
0.0,0.0,0.0,346,0.0,2.5,5.95,2.0,0.1111,1,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-01,train
0.0,0.0,0.0,541,648.0,2.5,5.95,2.0,0.1111,2,0,1,1,7.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-02,train
7.0,0.0,3.5,521,648.0,2.5,5.95,2.0,0.1111,3,0,1,1,13.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-03,train
13.0,7.0,6.666666666666667,417,648.0,2.5,5.95,2.0,0.1111,4,0,1,1,20.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-04,train
20.0,13.0,13.333333333333334,389,608.0,2.5,5.95,2.0,0.1111,5,0,1,1,10.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-05,train
10.0,20.0,14.333333333333334,274,598.0,2.5,5.95,2.0,0.1111,6,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-06,train
0.0,10.0,10.0,351,598.0,2.5,5.95,2.0,0.1111,7,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-07,train
0.0,0.0,3.3333333333333335,450,598.0,2.5,5.95,2.0,0.1111,8,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-08,train
0.0,0.0,0.0,646,598.0,2.5,5.95,2.0,0.1111,9,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-09,train
0.0,0.0,0.0,1097,598.0,2.5,5.95,2.0,0.1111,10,0,1,1,0.0,TIFALSIC (PARASETAMOL + IBUPROFEN) TABLET,2025-10,train
